Wave;years;Age;Male;Gender;Edu;Partner;BornNZ;BigDoms;TSCORE;GenCohort;Religion.Church;Religion.Believe.Cats;Relid;HLTH.Fatigue;HLTH.SleepHours;HomeOwner;Pol.Orient;PATRIOT;Env.SatNZEnvironment;Env.MotorwaySpend;Env.PubTransSubs;Env.ClimateChgConcern;LIFEMEANING;Hours.Internet;Issue.GovtSurveillance;Issue.RegulateAI;Issue.IncomeRedistribution;Hours.Exercise;Hours.Work;Hours.News;CONSCIENTIOUSNESS;EXTRAVERSION;AGREEABLENESS;OPENNESS;Religious;Spiritual.Identification;Believe.God;Believe.Spirit;HoursCharity;CharityDonate;Your.Personal.Relationships;Your.Future.Security;Standard.Living;NZ.Economic.Situation;NZ.Social.Conditions;NZ.Business.Conditions;Emp.JobSecure;Issue.Food.GMO;Env.SacMade;KESSLER6sum;Id
2018;9,36344969199179;46;Male;1;7;1;1;Not_Rel;3481;GenX: born >=1961 & b.< 1980;0,0;4;0;2;7,00;1;2;6,0;1;6;6;7;5,5;8,00;1;6;7;4,00;24,00;4,00;4,00000000000000;3,00000000000000;5,50000000000000;6,00000000000000;Not_Religious;4;Not Believe God;Not Believe Spirit;0,0;100,000;7;3;6;6;2;7;4;4;NA;5,0;533
2018;8,81587953456537;52;Not_Male;0;1;0;1;Not_Rel;3281;GenX: born >=1961 & b.< 1980;0,0;4;0;0;8,00;1;2;6,0;3;5;6;6;4,0;28,00;5;5;2;8,00;40,00;2,00;4,50000000000000;3,25000000000000;5,75000000000000;3,50000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;0,000;7;5;6;5;2;7;1;6;NA;1,0;534
2018;8,81587953456537;33;Not_Male;0;5;1;0;Not_Rel;3281;GenY: born >=1980 & b.< 1996;0,0;3;0;3;5,00;1;2;6,5;8;6;7;5;6,5;0,00;4;4;4;5,00;4,00;0,00;6,25000000000000;6,25000000000000;7,00000000000000;6,50000000000000;Not_Religious;4;Not Believe God;Believe Spirit;0,0;50,000;9;8;8;5;7;7;6;7;NA;8,0;535
2018;8,85968514715948;40;Not_Male;0;1;1;1;Not_Rel;3297;GenX: born >=1961 & b.< 1980;0,0;4;0;3;6,00;1;4;6,0;4;6;5;5;5,5;14,00;5;4;4;3,00;25,00;5,00;5,75000000000000;5,00000000000000;6,50000000000000;4,00000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;20,000;8;6;8;6;2;5;7;4;NA;7,0;536
2018;8,87611225188227;28;Male;1;3;1;1;Not_Rel;3303;GenY: born >=1980 & b.< 1996;0,0;1;0;3;6,00;1;3;6,5;7;3;6;7;6,5;28,00;6;7;6;0,00;50,00;5,00;5,00000000000000;5,00000000000000;6,50000000000000;6,00000000000000;Not_Religious;6;Believe God;Believe Spirit;1,0;125,000;9;9;8;7;4;7;7;3;NA;4,0;537
2018;8,84325804243669;57;Male;1;8;1;0;Not_Rel;3291;GenX: born >=1961 & b.< 1980;0,0;1;0;1;7,00;1;5;6,0;9;5;5;6;6,0;10,00;5;3;6;2,00;45,00;3,00;5,50000000000000;4,50000000000000;5,75000000000000;3,00000000000000;Not_Religious;4;Believe God;Believe Spirit;0,0;400,000;9;8;8;9;9;8;5;5;NA;8,0;538
2018;9,48939082819986;30;Not_Male;0;8;0;1;Not_Rel;3527;GenY: born >=1980 & b.< 1996;0,0;4;0;2;6,50;0;2;3,0;6;4;6;6;4,0;40,00;5;4;7;1,00;40,00;10,00;5,00000000000000;2,50000000000000;3,50000000000000;5,25000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;25,000;4;4;6;4;6;4;4;4;NA;5,0;539
2018;9,87268993839836;66;Not_Male;0;2;0;1;Not_Rel;3667;Gen Boombers: born >= 1946 & b.< 1961;0,0;4;0;2;7,00;1;5;7,0;5;5;3;7;5,5;1,00;3;4;4;5,00;40,00;5,00;5,00000000000000;2,00000000000000;5,50000000000000;3,00000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;480,000;10;9;7;5;6;8;7;4;NA;1,0;540
2018;9,87542778918549;67;Male;1;5;1;1;Not_Rel;3668;Gen Boombers: born >= 1946 & b.< 1961;0,0;4;0;1;7,00;1;3;4,5;3;1;7;6;5,0;3,00;6;2;6;2,00;8,00;5,00;5,00000000000000;2,00000000000000;5,75000000000000;4,75000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;700,000;5;8;8;2;3;4;7;7;NA;4,0;541
2018;9,14442162902122;51;Not_Male;0;8;1;1;Not_Rel;3401;GenX: born >=1961 & b.< 1980;0,0;3;0;2;8,00;1;2;6,5;7;1;6;1;6,0;15,00;4;2;2;2,00;40,00;0,00;6,00000000000000;6,25000000000000;6,75000000000000;6,75000000000000;Not_Religious;7;Not Believe God;Believe Spirit;0,0;10,000;9;7;10;7;3;7;6;2;NA;3,0;542
2018;9,73305954825462;52;Not_Male;0;2;1;1;Not_Rel;3616;GenX: born >=1961 & b.< 1980;0,0;3;0;3;5,00;1;4;7,0;3;7;7;7;5,0;10,00;7;6;6;0,00;0,00;7,00;7,00000000000000;3,75000000000000;7,00000000000000;3,50000000000000;Not_Religious;7;Not Believe God;Believe Spirit;0,0;300,000;10;7;9;6;4;7;NA;7;NA;10,0;543
2018;9,54414784394251;77;Male;1;9;1;1;Not_Rel;3547;Gen_Silent: born< 1946;0,0;4;0;1;8,00;1;5;6,0;8;5;6;6;6,0;7,00;5;3;4;8,00;8,00;12,00;5,50000000000000;4,25000000000000;6,00000000000000;4,50000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;6,0;600,000;10;10;10;8;8;8;NA;3;NA;4,0;544
2018;9,01026694045174;38;Not_Male;0;7;1;1;Not_Rel;3352;GenY: born >=1980 & b.< 1996;0,0;3;0;2;6,00;1;2;5,5;5;4;6;7;7,0;6,00;3;4;6;2,00;10,00;2,00;4,75000000000000;5,25000000000000;4,75000000000000;5,75000000000000;Not_Religious;5;Not Believe God;Believe Spirit;0,0;30,000;8;5;8;4;3;6;6;7;NA;1,2;545
2018;9,51676933607118;48;Not_Male;0;3;1;1;Not_Rel;3537;GenX: born >=1961 & b.< 1980;0,0;1;0;3;8,00;1;4;6,5;2;2;5;6;6,0;14,00;1;6;6;0,00;0,00;7,00;5,75000000000000;3,50000000000000;3,75000000000000;3,25000000000000;Not_Religious;5;Believe God;Believe Spirit;4,0;0,000;8;0;4;0;1;1;NA;6;NA;8,0;546
2018;9,37440109514031;61;Not_Male;0;7;1;1;Christian;3485;Gen Boombers: born >= 1946 & b.< 1961;0,0;1;7;1;7,00;1;2;7,0;7;3;7;7;7,0;7,00;4;5;5;7,00;0,00;7,00;6,75000000000000;5,50000000000000;6,50000000000000;6,00000000000000;Religious;6;Believe God;Believe Spirit;0,0;1200,000;10;10;10;8;6;8;6;7;NA;4,0;547
2018;9,73853524982888;48;Male;1;9;1;1;Not_Rel;3618;GenX: born >=1961 & b.< 1980;0,0;4;0;2;7,00;1;2;4,5;1;4;4;7;3,5;35,00;3;3;5;6,00;35,00;10,00;4,50000000000000;4,25000000000000;4,25000000000000;5,25000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;2000,000;9;4;7;5;2;5;7;4;NA;4,0;548
2018;9,13894592744695;48;Not_Male;0;2;1;1;Not_Rel;3399;GenX: born >=1961 & b.< 1980;0,0;1;0;3;6,00;1;5;5,0;5;5;5;5;4,5;22,00;5;5;4;5,00;0,00;0,50;5,75000000000000;2,00000000000000;5,25000000000000;3,25000000000000;Not_Religious;4;Believe God;Believe Spirit;2,0;20,000;6;6;6;6;6;6;NA;5;NA;12,0;549
2018;9,27857631759069;43;Not_Male;0;8;1;1;Not_Rel;3450;GenX: born >=1961 & b.< 1980;0,0;4;0;2;7,00;1;1;5,5;5;4;7;5;6,0;20,00;3;4;5;3,00;30,00;0,00;6,25000000000000;2,50000000000000;6,00000000000000;4,75000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;30,000;9;9;8;5;4;5;7;7;NA;7,0;550
2018;8,82956878850103;32;Not_Male;0;7;1;1;Not_Rel;3286;GenY: born >=1980 & b.< 1996;0,0;4;0;3;7,00;1;5;6,0;8;2;2;2;5,0;12,00;1;2;1;3,00;24,00;2,00;5,50000000000000;2,50000000000000;5,00000000000000;4,50000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;100,000;7;5;8;7;5;5;6;2;NA;5,0;551
2018;8,81861738535250;29;Not_Male;0;8;1;0;Christian;3282;GenY: born >=1980 & b.< 1996;0,0;1;3;2;7,00;1;3;6,0;7;5;7;NA;6,5;5,00;5;7;3;3,00;48,00;0,50;6,00000000000000;3,00000000000000;5,75000000000000;4,50000000000000;Religious;NA;Believe God;Believe Spirit;0,0;5,000;9;7;8;7;4;7;7;7;NA;2,0;552
2018;8,81314168377823;32;Male;1;7;1;1;Not_Rel;3280;GenY: born >=1980 & b.< 1996;0,0;1;0;1;6,00;1;4;6,0;7;7;7;6;6,0;8,00;3;4;1;5,00;50,00;2,00;5,75000000000000;4,00000000000000;4,75000000000000;4,75000000000000;Not_Religious;2;Believe God;Believe Spirit;0,0;100,000;9;3;7;5;6;2;5;4;NA;5,0;553
2018;8,81314168377823;65;Male;1;1;1;1;Not_Rel;3280;Gen Boombers: born >= 1946 & b.< 1961;0,0;3;0;1;7,00;1;4;6,5;6;7;4;2;6,0;15,00;4;4;2;7,00;52,00;5,00;6,25000000000000;3,25000000000000;4,00000000000000;4,00000000000000;Not_Religious;4;Not Believe God;Believe Spirit;0,0;100,000;8;8;8;4;5;6;7;7;NA;0,0;554
2018;9,53045859000684;67;Not_Male;0;3;1;0;Not_Rel;3542;Gen Boombers: born >= 1946 & b.< 1961;0,0;1;0;1;6,50;1;6;5,0;6;7;6;7;4,5;8,00;5;5;5;4,00;0,00;8,00;6,25000000000000;3,50000000000000;4,00000000000000;4,25000000000000;Not_Religious;2;Believe God;Believe Spirit;0,0;0,000;7;6;9;6;4;6;NA;5;NA;10,0;555
2018;9,88637919233402;33;Not_Male;0;5;1;1;Not_Rel;3672;GenY: born >=1980 & b.< 1996;0,0;3;0;4;6,00;1;3;7,0;6;5;6;NA;4,5;55,00;6;4;4;1,00;35,00;3,00;3,00000000000000;2,50000000000000;5,00000000000000;5,25000000000000;Not_Religious;3;Not Believe God;Believe Spirit;0,0;200,000;6;6;8;4;6;6;4;7;NA;12,0;556
2018;9,03764544832307;44;Not_Male;0;7;NA;1;Not_Rel;3362;GenX: born >=1961 & b.< 1980;NA;NA;0;2;8,00;NA;NA;6,0;6;5;6;NA;4,5;25,00;5;2;3;4,00;20,00;5,00;5,50000000000000;2,75000000000000;5,75000000000000;3,75000000000000;Not_Religious;NA;NA;NA;1,0;900,000;7;8;8;7;4;7;NA;5;NA;6,0;557
2018;8,99383983572895;22;Male;1;2;0;1;Not_Rel;3346;GenZ: born >= 1996;0,0;4;0;1;6,00;0;5;6,0;5;5;7;4;5,0;14,00;4;3;1;8,00;0,00;6,00;4,75000000000000;5,00000000000000;5,50000000000000;5,25000000000000;Not_Religious;3;Not Believe God;Not Believe Spirit;0,0;500,000;8;8;10;6;8;7;NA;6;NA;3,0;558
2018;9,96303901437372;44;Not_Male;0;5;1;1;Not_Rel;3700;GenX: born >=1961 & b.< 1980;0,0;1;0;1;6,00;1;4;6,5;3;5;5;7;7,0;5,00;3;4;4;1,00;48,00;4,00;4,50000000000000;5,00000000000000;6,25000000000000;6,00000000000000;Not_Religious;6;Believe God;Believe Spirit;3,0;1000,000;9;8;10;3;2;6;7;5;NA;2,0;559
2018;8,83230663928816;51;Male;1;7;0;0;Christian;3287;GenX: born >=1961 & b.< 1980;4,0;1;7;1;8,00;1;4;6,5;10;3;7;2;7,0;1,00;2;2;2;2,00;8,50;1,00;6,50000000000000;4,25000000000000;5,75000000000000;4,75000000000000;Religious;4;Believe God;Believe Spirit;0,5;0,000;10;9;10;10;9;10;7;4;NA;3,0;560
2018;8,81040383299110;30;Not_Male;0;7;1;1;Not_Rel;3279;GenY: born >=1980 & b.< 1996;0,0;4;0;4;6,00;1;2;6,5;5;7;5;7;6,0;8,00;3;6;7;2,00;40,00;2,00;3,25000000000000;6,00000000000000;6,50000000000000;4,25000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;100,000;10;6;8;3;2;8;7;5;NA;10,0;561
2018;8,88980150581793;21;Male;1;3;0;1;Not_Rel;3308;GenZ: born >= 1996;0,0;3;0;3;7,50;0;3;4,5;3;5;3;6;4,0;10,00;4;4;5;1,00;10,00;1,00;4,75000000000000;4,25000000000000;4,25000000000000;4,25000000000000;Not_Religious;5;Not Believe God;Believe Spirit;0,0;15,000;6;4;7;6;3;6;5;5;NA;11,0;562
2018;9,28405201916495;46;Not_Male;0;7;1;1;Not_Rel;3452;GenX: born >=1961 & b.< 1980;0,0;3;0;4;7,00;1;4;6,5;7;7;6;1;6,0;12,00;7;6;1;2,00;50,00;2,00;4,50000000000000;4,00000000000000;5,50000000000000;4,25000000000000;Not_Religious;4;Not Believe God;Believe Spirit;6,0;300,000;9;7;9;6;9;9;7;5;NA;8,0;563
2018;8,95003422313484;65;Male;1;7;1;1;Christian;3330;Gen Boombers: born >= 1946 & b.< 1961;0,0;4;1;2;7,00;1;4;6,0;6;4;6;4;4,5;12,00;4;4;6;0,00;25,00;5,00;5,50000000000000;3,75000000000000;4,50000000000000;4,75000000000000;Religious;1;Not Believe God;Not Believe Spirit;0,0;0,000;9;5;8;5;5;6;4;2;NA;4,0;564
2018;9,90006844626968;30;Not_Male;0;7;1;1;Not_Rel;3677;GenY: born >=1980 & b.< 1996;0,0;3;0;2;7,00;0;3;6,5;7;4;6;6;5,0;6,00;7;4;5;2,00;40,00;4,00;4,25000000000000;2,50000000000000;5,75000000000000;4,75000000000000;Not_Religious;3;Not Believe God;Believe Spirit;0,0;50,000;9;8;9;7;6;7;6;7;NA;7,0;565
2018;8,84599589322382;57;Not_Male;0;NA;NA;NA;NA;3292;Gen Boombers: born >= 1946 & b.< 1961;NA;NA;NA;2;7,00;NA;NA;6,0;4;4;7;NA;6,0;0,00;4;7;4;6,00;0,00;7,00;6,50000000000000;4,50000000000000;6,75000000000000;4,25000000000000;NA;NA;NA;NA;0,0;NA;10;4;7;4;2;7;NA;7;NA;4,0;566
2018;9,42915811088296;58;Male;1;7;1;1;Christian;3505;Gen Boombers: born >= 1946 & b.< 1961;4,0;1;7;0;6,50;1;7;6,5;6;6;6;1;7,0;10,00;7;2;2;4,00;42,00;3,00;4,75000000000000;2,75000000000000;6,00000000000000;2,75000000000000;Religious;7;Believe God;Believe Spirit;4,0;6000,000;8;7;9;9;7;7;4;3;NA;2,0;567
2018;8,81587953456537;53;Not_Male;0;6;1;1;Christian;3281;GenX: born >=1961 & b.< 1980;0,0;1;6;3;6,00;1;4;5,0;5;4;5;4;5,0;4,00;6;6;4;3,00;0,00;2,00;4,75000000000000;4,00000000000000;5,25000000000000;4,25000000000000;Religious;6;Believe God;Believe Spirit;2,0;3000,000;7;5;7;6;2;7;NA;6;NA;8,0;568
2018;8,86242299794661;61;Male;1;6;1;0;Not_Rel;3298;Gen Boombers: born >= 1946 & b.< 1961;0,0;4;0;0;7,00;1;4;5,5;5;5;6;NA;6,0;3,00;7;4;5;8,00;0,00;1,00;4,50000000000000;2,75000000000000;4,50000000000000;2,50000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;30,000;10;8;10;8;7;8;NA;4;NA;1,0;569
2018;9,85352498288843;56;Not_Male;0;7;1;1;Not_Rel;3660;GenX: born >=1961 & b.< 1980;0,0;3;0;2;7,00;1;2;7,0;6;5;7;6;6,0;7,00;6;7;6;5,00;27,00;7,00;4,25000000000000;3,00000000000000;6,50000000000000;4,00000000000000;Not_Religious;6;Not Believe God;Believe Spirit;0,0;100,000;9;8;7;7;5;7;6;4;NA;5,0;570
2018;9,16358658453114;60;Not_Male;0;10;1;1;Christian;3408;Gen Boombers: born >= 1946 & b.< 1961;0,0;1;7;2;7,00;1;3;6,0;1;2;5;7;5,5;7,00;2;5;6;8,00;52,00;2,00;5,00000000000000;3,75000000000000;5,25000000000000;5,25000000000000;Religious;6;Believe God;Believe Spirit;0,0;30000,000;8;5;10;3;1;6;7;7;NA;5,0;571
2018;9,87542778918549;67;Male;1;3;1;1;Not_Rel;3668;Gen Boombers: born >= 1946 & b.< 1961;0,0;4;0;3;8,00;1;3;5,5;3;5;5;5;5,0;12,00;5;5;5;0,00;8,00;8,00;3,00000000000000;4,75000000000000;4,50000000000000;5,00000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;200,000;8;5;5;3;4;4;5;6;NA;6,0;572
2018;9,14715947980835;48;Not_Male;0;6;0;1;Not_Rel;3402;GenX: born >=1961 & b.< 1980;0,0;3;0;0;7,00;1;5;7,0;8;7;5;4;5,5;10,00;4;5;1;10,00;40,00;2,00;6,75000000000000;2,75000000000000;6,25000000000000;4,75000000000000;Not_Religious;4;Not Believe God;Believe Spirit;0,0;20,000;6;7;8;8;8;7;7;5;NA;1,0;573
2018;8,95277207392197;53;Not_Male;0;NA;NA;NA;NA;3331;GenX: born >=1961 & b.< 1980;NA;NA;NA;4;4,00;NA;NA;7,0;3;7;7;7;4,5;45,00;1;1;7;6,00;0,00;0,00;4,50000000000000;2,75000000000000;5,75000000000000;5,75000000000000;NA;7;NA;NA;0,0;NA;0;0;0;0;0;2;NA;5;NA;19,0;574
2018;8,97193702943190;44;Male;1;7;1;1;Christian;3338;GenX: born >=1961 & b.< 1980;4,0;1;7;1;7,00;0;2;7,0;8;2;7;7;7,0;10,00;2;2;5;8,00;40,00;3,00;5,00000000000000;2,50000000000000;3,00000000000000;6,75000000000000;Religious;7;Believe God;Believe Spirit;2,0;1200,000;10;8;3;4;5;3;7;7;NA;2,0;575
2018;8,82683093771390;23;Male;1;NA;0;0;Not_Rel;3285;GenY: born >=1980 & b.< 1996;0,0;4;0;1;4,50;0;4;5,0;7;4;5;5;3,5;40,00;1;2;5;6,00;12,00;1,00;4,00000000000000;5,25000000000000;5,25000000000000;5,25000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;0,000;5;8;8;6;6;7;4;3;NA;10,0;576
2018;9,14715947980835;43;Male;1;8;1;1;Christian;3402;GenX: born >=1961 & b.< 1980;6,0;1;6;2;7,50;1;3;6,0;9;6;7;5;5,0;0,50;4;4;4;7,00;36,00;0,00;5,50000000000000;5,25000000000000;5,50000000000000;6,50000000000000;Religious;6;Believe God;Believe Spirit;2,0;3000,000;7;7;7;7;7;7;6;2;NA;6,0;577
2018;9,94113620807666;81;Male;1;4;1;1;Not_Rel;3692;Gen_Silent: born< 1946;0,0;3;0;2;8,00;1;3;7,0;8;6;5;5;5,5;40,00;5;4;2;0,00;0,00;6,00;5,75000000000000;2,00000000000000;5,50000000000000;5,00000000000000;Not_Religious;6;Not Believe God;Believe Spirit;4,0;200,000;8;8;8;6;7;8;NA;5;NA;4,0;578
2018;9,14168377823409;57;Not_Male;0;3;1;1;Christian;3400;GenX: born >=1961 & b.< 1980;0,0;1;5;1;7,00;1;3;6,5;5;7;7;5;5,5;45,00;2;6;6;2,00;38,00;1,00;5,00000000000000;4,75000000000000;4,75000000000000;5,75000000000000;Religious;5;Believe God;Believe Spirit;0,0;100,000;9;7;7;7;7;9;5;6;NA;8,0;579
2018;8,94455852156057;53;Male;1;4;0;1;Christian;3328;GenX: born >=1961 & b.< 1980;0,0;1;7;2;6,00;1;4;7,0;4;7;4;4;7,0;6,00;2;4;1;0,00;50,00;2,00;5,00000000000000;3,50000000000000;5,50000000000000;6,75000000000000;Religious;2;Believe God;Believe Spirit;0,0;0,000;9;5;9;5;3;6;6;3;NA;2,0;580
2018;8,88158795345654;62;Not_Male;0;7;1;0;Not_Rel;3305;Gen Boombers: born >= 1946 & b.< 1961;0,0;3;0;3;7,00;1;5;6,0;1;6;7;5;7,0;7,00;6;2;7;2,00;40,00;6,00;3,75000000000000;3,50000000000000;6,50000000000000;6,75000000000000;Not_Religious;6;Not Believe God;Believe Spirit;0,0;250,000;10;3;1;0;1;8;6;6;NA;8,0;581
2018;8,80766598220397;43;Not_Male;0;5;1;1;Not_Rel;3278;GenX: born >=1961 & b.< 1980;0,0;4;0;2;NA;1;2;7,0;2;2;6;7;7,0;NA;5;3;4;NA;NA;NA;5,50000000000000;5,50000000000000;6,50000000000000;5,25000000000000;Not_Religious;5;Not Believe God;Not Believe Spirit;NA;2000,000;9;9;8;4;2;9;6;7;NA;3,0;582
2018;9,03490759753593;53;Not_Male;0;NA;NA;NA;NA;3361;GenX: born >=1961 & b.< 1980;NA;NA;NA;0;8,00;NA;NA;2,0;8;4;7;NA;6,0;6,00;6;6;5;4,00;24,00;3,00;4,50000000000000;3,00000000000000;5,25000000000000;6,50000000000000;NA;NA;NA;NA;0,0;NA;10;8;8;8;6;8;NA;7;NA;3,0;583
2018;8,82409308692676;24;Not_Male;0;7;1;0;Not_Rel;3284;GenY: born >=1980 & b.< 1996;0,0;4;0;1;8,00;0;2;3,5;3;4;5;5;6,0;20,00;2;5;5;5,00;41,00;1,50;4,75000000000000;4,50000000000000;6,25000000000000;6,00000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;20,000;7;9;8;4;3;5;7;2;NA;6,0;584
2018;8,81587953456537;64;Male;1;3;1;1;Not_Rel;3281;Gen Boombers: born >= 1946 & b.< 1961;0,0;4;0;1;8,00;1;6;6,5;6;5;4;7;6,5;0,00;5;5;4;5,00;14,00;3,00;3,50000000000000;3,50000000000000;3,50000000000000;4,25000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;1000,000;8;6;7;7;6;6;5;6;NA;9,0;585
2018;8,80492813141684;27;Not_Male;0;1;1;1;Not_Rel;3277;GenY: born >=1980 & b.< 1996;0,0;3;0;3;6,00;0;2;4,0;3;1;7;7;6,5;25,00;3;4;6;2,00;0,00;1,00;2,25000000000000;4,75000000000000;4,75000000000000;4,25000000000000;Not_Religious;7;Not Believe God;Believe Spirit;0,0;100,000;6;5;9;3;2;5;NA;7;NA;5,0;586
2018;8,80766598220397;40;Male;1;5;0;1;Not_Rel;3278;GenX: born >=1961 & b.< 1980;0,0;4;0;3;6,00;0;3;5,5;5;4;5;5;4,0;5,00;4;3;3;6,00;80,00;4,00;5,75000000000000;5,00000000000000;5,50000000000000;6,00000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;100,000;7;5;8;6;5;6;3;4;NA;5,0;587
2018;9,13894592744695;74;Male;1;5;1;1;Not_Rel;3399;Gen_Silent: born< 1946;0,0;3;0;1;7,00;1;4;6,0;9;7;4;4;4,5;20,00;4;2;4;2,00;40,00;2,00;6,00000000000000;4,50000000000000;5,50000000000000;6,00000000000000;Not_Religious;4;Not Believe God;Believe Spirit;0,0;0,000;9;8;8;2;5;8;6;3;NA;3,0;588
2018;8,81587953456537;19;Male;1;1;0;1;Not_Rel;3281;GenZ: born >= 1996;0,0;4;0;2;8,00;0;3;6,5;7;3;5;6;4,0;30,00;4;6;5;10,00;5,00;2,00;3,75000000000000;5,50000000000000;5,50000000000000;6,25000000000000;Not_Religious;4;Not Believe God;Not Believe Spirit;0,0;0,000;5;5;8;5;6;6;6;1;NA;10,0;589
2018;9,22655715263518;50;Male;1;7;1;1;Not_Rel;3431;GenX: born >=1961 & b.< 1980;0,0;4;0;1;7,00;1;4;6,5;4;5;4;6;6,0;30,00;1;5;3;1,00;50,00;3,00;3,50000000000000;3,75000000000000;2,75000000000000;6,00000000000000;Not_Religious;4;Not Believe God;Not Believe Spirit;0,0;200,000;7;4;7;7;6;3;7;1;NA;4,0;590
2018;9,13894592744695;25;Not_Male;0;9;1;0;Not_Rel;3399;GenY: born >=1980 & b.< 1996;0,0;4;0;2;8,00;0;2;4,0;7;6;7;7;6,0;3,00;3;6;5;4,00;40,00;1,00;5,25000000000000;5,75000000000000;3,75000000000000;4,75000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;1000,000;10;9;9;3;3;5;7;6;NA;3,0;591
2018;8,85694729637235;35;Male;1;7;1;1;Not_Rel;3296;GenY: born >=1980 & b.< 1996;0,0;3;0;2;7,50;1;5;5,0;3;4;6;1;5,0;70,00;3;3;1;5,00;40,00;2,00;2,75000000000000;3,00000000000000;5,75000000000000;4,25000000000000;Not_Religious;4;Not Believe God;Believe Spirit;0,0;50,000;10;4;8;7;5;3;5;3;NA;4,0;592
2018;9,97399041752224;64;Male;1;7;0;1;Christian;3704;Gen Boombers: born >= 1946 & b.< 1961;0,0;1;7;1;9,00;1;4;7,0;8;7;6;5;6,0;10,00;7;3;2;1,00;20,00;16,00;5,75000000000000;6,50000000000000;5,75000000000000;6,75000000000000;Religious;7;Believe God;Believe Spirit;0,0;10,000;9;6;8;3;8;7;4;6;NA;1,0;593
2018;8,80492813141684;51;Male;1;7;1;1;Not_Rel;3277;GenX: born >=1961 & b.< 1980;0,0;1;0;2;7,00;1;5;7,0;5;5;4;7;7,0;5,00;5;3;4;10,00;40,00;2,00;6,00000000000000;5,75000000000000;4,25000000000000;7,00000000000000;Not_Religious;4;Believe God;Believe Spirit;2,0;5000,000;10;3;7;3;4;3;7;3;NA;4,0;594
2018;8,96372347707050;55;Not_Male;0;7;1;1;Christian;3335;GenX: born >=1961 & b.< 1980;2,0;1;6;0;6,50;1;3;7,0;7;5;6;6;7,0;20,00;2;6;3;5,00;50,00;3,00;5,75000000000000;6,00000000000000;7,00000000000000;6,00000000000000;Religious;7;Believe God;Believe Spirit;0,0;500,000;10;9;9;7;6;8;7;4;NA;4,0;595
2018;9,13894592744695;37;Not_Male;0;9;1;1;Not_Rel;3399;GenY: born >=1980 & b.< 1996;0,0;4;0;1;7,00;1;6;6,5;8;6;5;4;5,0;10,00;5;4;2;3,00;37,50;1,00;6,00000000000000;4,50000000000000;5,25000000000000;4,00000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;200,000;8;6;8;2;5;6;1;4;NA;9,0;596
2018;8,81587953456537;54;Male;1;NA;NA;NA;NA;3281;GenX: born >=1961 & b.< 1980;NA;NA;NA;2;5,50;NA;NA;5,0;5;3;5;NA;4,0;10,00;5;5;3;3,00;40,00;1,00;5,25000000000000;3,75000000000000;5,25000000000000;4,75000000000000;NA;NA;NA;NA;0,0;NA;8;7;8;5;4;5;NA;5;NA;11,0;597
2018;9,42642026009582;33;Male;1;8;0;1;Christian;3504;GenY: born >=1980 & b.< 1996;4,0;1;6;1;7,50;0;1;1,5;4;2;7;7;6,0;12,00;1;6;7;2,00;40,00;1,00;6,00000000000000;3,25000000000000;5,25000000000000;2,00000000000000;Religious;7;Believe God;Believe Spirit;0,0;10,000;8;5;8;7;1;5;5;4;NA;7,0;598
2018;9,23477070499658;82;Male;1;10;0;0;Christian;3434;Gen_Silent: born< 1946;8,0;1;7;2;9,00;1;4;7,0;8;5;7;1;7,0;12,00;7;4;6;4,00;0,00;8,00;6,50000000000000;5,50000000000000;7,00000000000000;6,75000000000000;Religious;7;Believe God;Believe Spirit;4,0;30000,000;10;10;10;7;9;8;NA;1;NA;3,0;599
2018;8,85420944558522;61;Not_Male;0;4;NA;0;Not_Rel;3295;Gen Boombers: born >= 1946 & b.< 1961;NA;NA;0;2;7,00;NA;NA;5,0;3;3;7;NA;5,0;10,00;1;4;6;5,00;50,00;5,00;5,50000000000000;5,75000000000000;6,50000000000000;5,75000000000000;Not_Religious;NA;NA;NA;0,0;500,000;9;6;7;5;3;8;NA;6;NA;6,0;600
