Wave;years;Age;Male;Gender;Edu;Partner;BornNZ;BigDoms;TSCORE;GenCohort;Religion.Church;Religion.Believe.Cats;Relid;HLTH.Fatigue;HLTH.SleepHours;HomeOwner;Pol.Orient;PATRIOT;Env.SatNZEnvironment;Env.MotorwaySpend;Env.PubTransSubs;Env.ClimateChgConcern;LIFEMEANING;Hours.Internet;Issue.GovtSurveillance;Issue.RegulateAI;Issue.IncomeRedistribution;Hours.Exercise;Hours.Work;Hours.News;CONSCIENTIOUSNESS;EXTRAVERSION;AGREEABLENESS;OPENNESS;Religious;Spiritual.Identification;Believe.God;Believe.Spirit;HoursCharity;CharityDonate;Your.Personal.Relationships;Your.Future.Security;Standard.Living;NZ.Economic.Situation;NZ.Social.Conditions;NZ.Business.Conditions;Emp.JobSecure;Issue.Food.GMO;Env.SacMade;KESSLER6sum;Id
2018;8,82135523613963;55;Not_Male;0;7;1;1;Not_Rel;3283;GenX: born >=1961 & b.< 1980;0;4;0;1;7,00;1;5;6,0;5;5;4;5;5,0;2,0000;5;4;3;2,00;30,00;6,00;5,25000000000000;4,00000000000000;6,25000000000000;4,00000000000000;Not_Religious;4;Not Believe God;Not Believe Spirit;0,0;50,0;9;7;9;3;3;7;5;4;NA;2,0;539
2018;9,14989733059548;63;Male;1;2;1;1;Not_Rel;3403;Gen Boombers: born >= 1946 & b.< 1961;0;3;0;0;7,00;1;3;4,5;5;1;6;4;6,0;6,0000;5;4;5;1,00;45,00;3,00;2,75000000000000;5,50000000000000;6,00000000000000;4,00000000000000;Not_Religious;1;Not Believe God;Believe Spirit;0,0;2500,0;10;7;10;6;5;7;2;6;NA;6,0;540
2018;9,37713894592745;24;Not_Male;0;8;1;1;Christian;3486;GenY: born >=1980 & b.< 1996;0;1;4;2;7,00;0;1;4,5;4;3;5;7;5,0;50,0000;5;5;7;2,00;40,00;2,00;4,75000000000000;3,25000000000000;5,50000000000000;5,75000000000000;Religious;6;Believe God;Believe Spirit;0,0;100,0;9;8;7;7;3;7;3;1;NA;10,0;541
2018;8,91170431211499;32;Not_Male;0;7;0;1;Christian;3316;GenY: born >=1980 & b.< 1996;0;1;6;2;8,00;0;3;7,0;8;4;5;5;5,5;10,0000;5;6;5;1,00;30,00;5,00;5,25000000000000;4,00000000000000;6,00000000000000;4,50000000000000;Religious;7;Believe God;Believe Spirit;0,0;100,0;7;8;8;7;3;5;7;6;NA;2,0;542
2018;9,37713894592745;76;Not_Male;0;6;1;1;Christian;3486;Gen_Silent: born< 1946;0;1;2;2;6,00;1;4;7,0;4;5;4;5;5,5;1,0000;4;2;3;14,00;0,00;1,00;5,75000000000000;4,50000000000000;6,00000000000000;5,50000000000000;Religious;2;Believe God;Believe Spirit;2,0;50,0;10;3;5;4;3;5;NA;5;NA;4,0;543
2018;8,86516084873374;63;Male;1;9;1;1;Not_Rel;3299;Gen Boombers: born >= 1946 & b.< 1961;0;1;0;0;7,00;1;2;7,0;1;6;6;7;6,0;8,0000;7;7;6;14,00;12,00;10,00;5,25000000000000;5,50000000000000;5,75000000000000;4,75000000000000;Not_Religious;4;Believe God;Believe Spirit;0,0;560,0;8;9;10;2;2;8;7;7;NA;2,0;544
2018;9,25667351129363;38;Not_Male;0;7;1;1;Not_Rel;3442;GenX: born >=1961 & b.< 1980;0;4;0;1;7,00;1;4;6,5;6;5;5;6;4,5;3,0000;3;4;2;1,00;14,00;0,00;5,50000000000000;3,00000000000000;4,75000000000000;5,00000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;0,0;9;7;10;6;4;7;7;6;NA;3,0;545
2018;8,83504449007529;54;Not_Male;0;7;0;1;Christian;3288;GenX: born >=1961 & b.< 1980;9;1;4;1;8,00;1;4;6,0;7;4;6;5;5,5;25,0000;5;4;4;4,00;40,00;1,00;5,50000000000000;3,50000000000000;5,75000000000000;2,50000000000000;Religious;6;Believe God;Believe Spirit;0,0;200,0;9;6;9;7;2;8;5;6;NA;1,0;546
2018;8,81587953456537;44;Not_Male;0;3;1;1;Not_Rel;3281;GenX: born >=1961 & b.< 1980;0;4;0;2;6,00;1;2;6,5;7;3;6;7;5,5;30,0000;4;4;6;3,00;40,00;5,00;3,75000000000000;4,75000000000000;5,75000000000000;5,50000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;100,0;9;7;9;7;4;7;6;5;NA;4,0;547
2018;8,84052019164955;44;Not_Male;0;7;1;0;Christian;3290;GenX: born >=1961 & b.< 1980;4;2;7;1;NA;1;6;7,0;10;5;7;7;6,0;NA;4;2;4;NA;NA;NA;6,50000000000000;4,00000000000000;4,50000000000000;5,50000000000000;Religious;7;Believe God;Not Believe Spirit;NA;100,0;10;8;8;7;7;8;5;6;NA;1,0;548
2018;8,81587953456537;53;Male;1;9;1;1;Not_Rel;3281;GenX: born >=1961 & b.< 1980;0;4;0;1;7,00;1;4;5,0;7;6;4;4;5,0;30,0000;3;4;3;0,00;48,00;2,00;4,00000000000000;3,75000000000000;4,75000000000000;5,50000000000000;Not_Religious;3;Not Believe God;Not Believe Spirit;0,0;5500,0;8;6;8;7;7;7;6;2;NA;7,0;549
2018;8,86789869952088;63;Not_Male;0;8;1;1;Not_Rel;3300;Gen Boombers: born >= 1946 & b.< 1961;0;4;0;2;6,00;1;4;6,5;8;4;6;7;7,0;4,0000;7;6;5;7,00;40,00;7,00;5,75000000000000;2,50000000000000;6,66666666666667;4,00000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;200,0;10;9;10;5;2;6;7;7;NA;3,0;550
2018;8,82135523613963;57;Not_Male;0;5;1;0;Christian;3283;Gen Boombers: born >= 1946 & b.< 1961;20;2;7;2;7,00;0;5;7,0;7;7;7;4;7,0;0,0000;1;7;1;1,00;0,00;6,00;5,50000000000000;4,25000000000000;7,00000000000000;4,00000000000000;Religious;1;Believe God;Not Believe Spirit;0,0;60,0;10;5;9;5;8;5;NA;7;NA;9,0;551
2018;8,80492813141684;54;Male;1;NA;1;1;Not_Rel;3277;GenX: born >=1961 & b.< 1980;0;4;0;1;6,50;1;2;5,5;5;2;6;7;6,5;6,0000;4;5;6;6,00;50,00;3,00;3,25000000000000;3,00000000000000;4,75000000000000;5,00000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;3000,0;9;9;10;6;3;8;6;4;NA;3,0;552
2018;8,87611225188227;65;Not_Male;0;7;1;0;Christian;3303;Gen Boombers: born >= 1946 & b.< 1961;0;1;2;4;4,00;1;4;5,0;5;5;6;3;3,5;10,0000;4;4;4;10,00;40,00;7,00;4,25000000000000;3,25000000000000;4,25000000000000;4,75000000000000;Religious;5;Believe God;Believe Spirit;0,0;NA;2;3;4;3;3;4;3;6;NA;10,0;553
2018;8,84599589322382;46;Not_Male;0;2;0;1;Christian;3292;GenX: born >=1961 & b.< 1980;0;1;5;2;6,00;1;4;5,5;6;7;6;7;4,5;4,0000;5;5;5;10,00;40,00;1,00;5,00000000000000;3,25000000000000;5,25000000000000;4,25000000000000;Religious;5;Believe God;Believe Spirit;0,0;0,0;3;5;6;6;5;6;5;5;NA;8,0;554
2018;8,80766598220397;21;Not_Male;0;3;0;1;Not_Rel;3278;GenZ: born >= 1996;0;4;0;1;6,00;0;3;5,5;7;4;6;5;3,5;40,0000;3;3;5;1,00;11,00;2,00;3,50000000000000;3,50000000000000;5,25000000000000;5,50000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;2,0;40,0;7;7;9;7;5;7;5;3;NA;7,0;555
2018;9,02121834360027;20;Male;1;3;1;1;Not_Rel;3356;GenZ: born >= 1996;0;3;0;4;NA;0;4;5,0;6;7;6;5;3,0;20,0000;3;5;3;5,00;52,00;1,00;3,25000000000000;5,25000000000000;4,50000000000000;5,50000000000000;Not_Religious;4;Not Believe God;Believe Spirit;0,0;47,0;8;6;6;6;3;6;6;4;NA;13,0;556
2018;9,97399041752224;24;Not_Male;0;7;1;1;Not_Rel;3704;GenY: born >=1980 & b.< 1996;0;1;0;3;7,00;0;4;6,0;7;4;5;6;5,0;8,0000;4;4;2;4,00;35,00;4,00;5,25000000000000;3,75000000000000;4,75000000000000;5,25000000000000;Not_Religious;4;Believe God;Believe Spirit;0,0;0,0;8;6;8;4;6;6;6;4;NA;6,0;557
2018;8,80766598220397;57;Male;1;8;1;0;Christian;3278;Gen Boombers: born >= 1946 & b.< 1961;1;4;2;1;7,00;1;3;4,0;3;4;4;6;5,5;5,0000;6;2;6;2,50;50,00;1,00;4,50000000000000;2,00000000000000;6,25000000000000;6,50000000000000;Religious;2;Not Believe God;Not Believe Spirit;0,0;1000,0;9;8;9;6;4;7;6;5;NA;7,0;558
2018;8,81861738535250;23;Not_Male;0;7;0;0;Not_Rel;3282;GenY: born >=1980 & b.< 1996;0;1;0;3;7,00;0;2;5,0;7;4;5;7;5,0;20,0000;5;2;5;0,00;10,00;0,00;4,50000000000000;4,25000000000000;5,00000000000000;4,50000000000000;Not_Religious;2;Believe God;Believe Spirit;0,0;0,0;8;7;8;4;4;5;6;1;NA;9,0;559
2018;8,95550992470910;40;Male;1;7;1;1;Not_Rel;3332;GenX: born >=1961 & b.< 1980;0;4;0;1;7,50;1;5;6,0;4;5;4;5;5,0;2,0000;6;5;5;2,00;32,00;4,00;4,75000000000000;3,25000000000000;4,00000000000000;4,25000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;500,0;8;7;7;5;5;6;6;3;NA;4,0;560
2018;10,00136892539357;46;Male;1;4;1;1;Not_Rel;3714;GenX: born >=1961 & b.< 1980;0;4;0;3;7,00;1;6;6,5;7;7;7;2;6,0;10,0000;7;4;1;0,00;40,00;6,00;5,00000000000000;4,00000000000000;6,75000000000000;4,50000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;200,0;9;6;8;2;7;4;1;4;NA;10,0;561
2018;9,03764544832307;55;Male;1;4;1;0;Not_Rel;3362;GenX: born >=1961 & b.< 1980;0;4;0;2;7,00;1;5;5,0;5;2;3;2;6,0;8,0000;6;6;5;0,00;40,00;3,50;5,75000000000000;4,00000000000000;3,25000000000000;3,00000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;50,0;9;7;7;5;5;5;4;6;NA;1,0;562
2018;8,81314168377823;39;Male;1;3;1;1;Not_Rel;3280;GenX: born >=1961 & b.< 1980;0;4;0;2;7,00;1;3;5,5;4;5;5;6;4,5;10,0000;4;3;4;0,00;40,00;4,00;5,25000000000000;3,50000000000000;4,25000000000000;5,00000000000000;Not_Religious;3;Not Believe God;Not Believe Spirit;1,0;2000,0;8;7;7;5;4;4;5;4;NA;4,0;563
2018;9,23477070499658;45;Not_Male;0;7;0;0;Christian;3434;GenX: born >=1961 & b.< 1980;3;2;7;2;7,00;1;6;6,0;6;6;6;5;7,0;8,0000;7;5;6;2,00;49,00;2,00;6,50000000000000;3,75000000000000;5,50000000000000;5,00000000000000;Religious;6;Believe God;Not Believe Spirit;0,0;400,0;8;3;7;5;2;4;5;5;NA;4,0;564
2018;8,95824777549624;37;Not_Male;0;5;1;1;Not_Rel;3333;GenY: born >=1980 & b.< 1996;0;1;0;0;8,00;1;2;5,0;1;2;6;7;5,5;10,0000;3;4;5;10,00;20,00;2,00;4,25000000000000;3,50000000000000;5,50000000000000;5,75000000000000;Not_Religious;6;Believe God;Believe Spirit;0,0;30,0;8;5;8;5;4;5;7;4;NA;9,0;565
2018;9,85900068446270;38;Male;1;7;0;0;Christian;3662;GenY: born >=1980 & b.< 1996;0;1;5;4;6,00;1;3;5,0;3;2;6;7;3,5;15,0000;1;1;3;8,00;43,00;14,00;3,50000000000000;3,00000000000000;6,25000000000000;6,75000000000000;Religious;6;Believe God;Believe Spirit;2,0;11,0;5;0;7;4;5;4;2;7;NA;9,0;566
2018;9,86173853524983;66;Male;1;4;NA;1;Not_Rel;3663;Gen Boombers: born >= 1946 & b.< 1961;0;3;0;2;8,00;NA;NA;7,0;3;7;7;NA;7,0;30,0000;3;4;1;0,00;45,00;2,00;4,75000000000000;3,25000000000000;6,50000000000000;6,00000000000000;Not_Religious;NA;Not Believe God;Believe Spirit;0,0;200,0;10;3;10;7;1;3;NA;3;NA;3,0;567
2018;9,96577686516085;35;Male;1;9;0;0;Not_Rel;3701;GenY: born >=1980 & b.< 1996;0;4;0;1;7,00;0;2;6,0;0;1;7;5;5,5;8,0000;5;5;7;8,00;40,00;4,00;5,00000000000000;4,50000000000000;4,75000000000000;5,75000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;50,0;4;9;7;2;1;3;7;7;NA;2,0;568
2018;8,80492813141684;50;Not_Male;0;6;1;1;Christian;3277;GenX: born >=1961 & b.< 1980;1;1;5;2;5,00;1;2;4,5;3;5;6;6;5,0;1,0000;6;3;7;3,00;32,00;7,00;5,50000000000000;3,75000000000000;6,00000000000000;4,00000000000000;Religious;6;Believe God;Believe Spirit;1,0;200,0;8;3;8;6;1;4;5;3;NA;9,0;569
2018;8,86516084873374;59;Not_Male;0;NA;1;1;Not_Rel;3299;Gen Boombers: born >= 1946 & b.< 1961;0;1;0;1;5,00;1;4;6,0;1;3;6;7;6,0;6,0000;2;7;2;10,00;0,00;8,00;5,50000000000000;3,25000000000000;5,50000000000000;5,00000000000000;Not_Religious;6;Believe God;Believe Spirit;0,0;10,0;10;1;3;1;1;3;NA;7;NA;0,0;570
2018;8,82956878850103;40;Not_Male;0;10;1;1;TheOthers;3286;GenX: born >=1961 & b.< 1980;0;1;5;3;8,00;1;3;5,0;8;3;6;6;5,0;20,0000;4;4;4;2,00;40,00;3,00;4,50000000000000;4,00000000000000;5,00000000000000;4,50000000000000;Religious;5;Believe God;Believe Spirit;0,0;500,0;6;7;8;8;6;5;5;3;NA;8,0;571
2018;9,03764544832307;52;Not_Male;0;3;1;0;Christian;3362;GenX: born >=1961 & b.< 1980;0;1;2;0;7,00;1;4;6,5;3;5;5;5;5,5;50,0000;4;4;6;0,00;50,00;0,00;5,75000000000000;4,50000000000000;5,25000000000000;5,50000000000000;Religious;6;Believe God;Believe Spirit;10,0;1000,0;8;7;10;6;6;5;7;4;NA;4,8;572
2018;9,92197125256673;49;Not_Male;0;7;1;1;Not_Rel;3685;GenX: born >=1961 & b.< 1980;0;3;0;1;8,00;1;2;6,5;8;7;6;6;5,5;5,0000;7;6;3;7,00;5,00;0,50;5,75000000000000;5,00000000000000;6,50000000000000;5,00000000000000;Not_Religious;5;Not Believe God;Believe Spirit;10,0;2000,0;9;8;9;8;8;8;6;7;NA;5,0;573
2018;9,27583846680356;57;Male;1;1;1;0;Christian;3449;GenX: born >=1961 & b.< 1980;0;4;1;0;8,00;1;5;5,0;6;7;7;1;6,0;6,0000;5;4;1;6,00;40,00;1,00;6,00000000000000;4,75000000000000;5,00000000000000;4,50000000000000;Religious;1;Not Believe God;Not Believe Spirit;0,0;120,0;10;7;7;6;8;6;6;3;NA;0,0;574
2018;9,44284736481862;55;Male;1;0;1;0;Not_Rel;3510;GenX: born >=1961 & b.< 1980;0;3;0;0;7,00;1;6;6,5;5;4;7;6;5,5;1,0000;4;7;4;14,00;32,00;5,00;6,50000000000000;3,75000000000000;4,25000000000000;4,00000000000000;Not_Religious;4;Not Believe God;Believe Spirit;0,0;1000,0;10;9;10;8;7;7;6;7;NA;0,0;575
2018;9,74948665297741;63;Not_Male;0;1;1;1;Christian;3622;Gen Boombers: born >= 1946 & b.< 1961;8;1;7;2;7,00;1;NA;4,0;1;6;4;7;6,5;0,0000;4;6;5;1,00;32,00;6,00;6,75000000000000;2,50000000000000;7,00000000000000;6,00000000000000;Religious;7;Believe God;Believe Spirit;2,0;720,0;5;10;5;5;4;2;5;7;NA;7,0;576
2018;9,90006844626968;58;Not_Male;0;8;1;1;Not_Rel;3677;Gen Boombers: born >= 1946 & b.< 1961;0;1;0;2;7,00;1;4;6,0;2;5;5;7;6,0;14,0000;7;5;3;5,00;42,00;4,00;4,66666666666667;3,75000000000000;4,50000000000000;3,00000000000000;Not_Religious;4;Believe God;Believe Spirit;1,0;20,0;9;9;9;5;2;6;6;7;NA;2,0;577
2018;8,82683093771390;30;Male;1;7;NA;0;Christian;3285;GenY: born >=1980 & b.< 1996;0;NA;7;0;NA;NA;NA;5,0;8;NA;NA;NA;5,5;NA;NA;NA;NA;NA;NA;NA;4,00000000000000;2,00000000000000;4,75000000000000;6,50000000000000;Religious;NA;NA;NA;NA;5000,0;10;5;7;1;5;6;NA;NA;NA;3,0;578
2018;8,80766598220397;29;Not_Male;0;8;1;0;Not_Rel;3278;GenY: born >=1980 & b.< 1996;0;4;0;2;7,00;0;2;4,0;3;3;7;7;6,0;12,0000;1;2;6;2,00;45,00;8,00;3,75000000000000;5,25000000000000;5,00000000000000;6,25000000000000;Not_Religious;3;Not Believe God;Not Believe Spirit;0,0;100,0;8;1;9;6;3;6;NA;1;NA;6,0;579
2018;8,81314168377823;26;Male;1;7;1;1;Not_Rel;3280;GenY: born >=1980 & b.< 1996;0;4;0;2;6,00;0;2;7,0;4;5;7;7;4,0;100,0000;2;1;7;3,00;40,00;20,00;3,25000000000000;5,50000000000000;6,50000000000000;6,00000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;150,0;10;10;8;7;7;9;7;3;NA;6,0;580
2018;8,81040383299110;62;Male;1;9;1;1;Not_Rel;3279;Gen Boombers: born >= 1946 & b.< 1961;0;4;0;2;7,00;1;1;1,5;4;4;7;6;6,0;10,0000;1;1;7;10,00;40,00;10,00;6,50000000000000;4,25000000000000;6,75000000000000;6,50000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;0,0;7;7;4;2;2;5;7;2;NA;5,0;581
2018;8,83778234086242;28;Male;1;7;1;1;Not_Rel;3289;GenY: born >=1980 & b.< 1996;0;4;0;1;7,00;0;1;6,0;8;7;6;7;5,5;28,0000;1;4;6;2,00;0,00;2,00;5,50000000000000;1,25000000000000;5,00000000000000;6,00000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;0,0;7;4;8;3;8;4;NA;2;NA;6,0;582
2018;8,81314168377823;52;Not_Male;0;7;1;0;Not_Rel;3280;GenX: born >=1961 & b.< 1980;0;4;0;2;7,00;1;3;6,0;8;5;6;7;5,5;30,0000;5;5;3;4,00;35,00;7,00;5,75000000000000;3,00000000000000;6,00000000000000;5,75000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;100,0;9;5;9;2;2;7;6;4;NA;8,0;583
2018;8,81314168377823;52;Male;1;3;1;0;Not_Rel;3280;GenX: born >=1961 & b.< 1980;0;4;0;2;7,00;1;2;6,0;2;5;5;6;4,5;2,0000;5;3;5;0,50;40,00;0,00;3,75000000000000;4,00000000000000;6,50000000000000;6,50000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;50,0;7;1;8;2;1;2;2;6;NA;16,0;584
2018;8,81314168377823;56;Male;1;NA;1;1;Not_Rel;3280;GenX: born >=1961 & b.< 1980;0;3;0;3;NA;1;5;7,0;8;7;7;4;6,0;NA;5;5;7;NA;NA;NA;6,00000000000000;1,25000000000000;5,50000000000000;5,75000000000000;Not_Religious;1;Not Believe God;Believe Spirit;NA;250,0;10;6;10;8;2;8;4;4;NA;10,0;585
2018;8,81314168377823;45;Male;1;2;0;1;Not_Rel;3280;GenX: born >=1961 & b.< 1980;0;3;0;1;6,00;0;4;7,0;2;5;7;6;4,5;14,0000;3;6;5;5,00;0,00;3,50;4,00000000000000;2,00000000000000;5,75000000000000;3,75000000000000;Not_Religious;4;Not Believe God;Believe Spirit;8,0;10,0;9;1;0;5;5;5;NA;7;NA;8,0;586
2018;8,86242299794661;61;Not_Male;0;4;0;1;Christian;3298;Gen Boombers: born >= 1946 & b.< 1961;4;1;5;2;8,00;0;1;6,5;7;7;6;4;6,0;4,0000;3;6;4;1,00;40,00;0,50;5,66666666666667;3,75000000000000;4,33333333333333;3,25000000000000;Religious;7;Believe God;Believe Spirit;5,0;300,0;9;7;8;4;7;7;6;6;NA;3,6;587
2018;9,21834360027379;66;Male;1;7;1;0;Not_Rel;3428;Gen Boombers: born >= 1946 & b.< 1961;0;3;0;0;7,00;1;4;6,5;7;4;4;5;5,5;8,0000;4;4;4;4,00;26,00;5,00;4,75000000000000;5,00000000000000;5,50000000000000;6,00000000000000;Not_Religious;4;Not Believe God;Believe Spirit;0,0;300,0;8;6;8;6;4;6;5;5;NA;2,0;588
2018;8,82683093771390;61;Male;1;9;1;1;Christian;3285;Gen Boombers: born >= 1946 & b.< 1961;4;1;7;1;7,00;1;3;4,0;4;3;7;5;5,5;15,0000;3;4;6;2,00;15,00;7,00;4,25000000000000;4,25000000000000;5,75000000000000;5,25000000000000;Religious;7;Believe God;Believe Spirit;3,0;3000,0;9;5;2;5;3;5;2;5;NA;5,0;589
2018;9,37713894592745;38;Male;1;8;1;0;Christian;3486;GenY: born >=1980 & b.< 1996;2;1;7;2;7,00;0;5;7,0;5;7;7;7;4,5;18,0000;7;7;7;3,00;45,00;1,00;4,00000000000000;6,00000000000000;5,00000000000000;7,00000000000000;Religious;7;Believe God;Believe Spirit;0,0;250,0;8;6;6;7;6;6;7;7;NA;4,0;590
2018;9,22381930184805;59;Male;1;8;1;0;Not_Rel;3430;Gen Boombers: born >= 1946 & b.< 1961;0;4;0;2;8,00;1;6;5,0;6;5;6;4;5,0;30,0000;7;4;1;2,00;40,00;4,00;5,75000000000000;4,75000000000000;4,25000000000000;3,75000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;100,0;7;6;9;6;9;5;6;2;NA;4,0;591
2018;8,82409308692676;56;Male;1;7;1;0;Not_Rel;3284;GenX: born >=1961 & b.< 1980;0;4;0;2;5,00;1;2;7,0;8;4;6;7;5,5;40,0000;4;6;3;20,00;50,00;2,00;5,50000000000000;6,00000000000000;6,25000000000000;6,00000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;2,0;10000,0;9;9;9;5;2;7;7;7;NA;7,0;592
2018;8,84599589322382;60;Not_Male;0;9;1;0;Not_Rel;3292;Gen Boombers: born >= 1946 & b.< 1961;0;1;0;0;7,00;1;4;7,0;9;6;7;1;6,5;20,0000;7;4;1;10,00;30,00;1,00;6,75000000000000;6,00000000000000;6,75000000000000;7,00000000000000;Not_Religious;7;Believe God;Believe Spirit;0,0;200,0;9;8;10;5;9;4;7;7;NA;0,0;593
2018;9,47296372347707;69;Not_Male;0;8;1;1;Christian;3521;Gen Boombers: born >= 1946 & b.< 1961;0;4;1;2;8,00;1;1;7,0;10;7;7;1;5,0;30,0000;7;7;7;0,00;0,00;10,00;4,00000000000000;6,00000000000000;4,25000000000000;4,25000000000000;Religious;1;Not Believe God;Not Believe Spirit;0,0;0,0;10;10;5;10;0;10;NA;7;NA;4,0;594
2018;9,18275154004107;91;Not_Male;0;9;0;1;Not_Rel;3415;Gen_Silent: born< 1946;0;4;0;1;6,00;1;3;5,0;7;4;6;6;6,5;4,0000;7;2;2;1,00;0,00;6,00;5,75000000000000;4,50000000000000;6,75000000000000;6,75000000000000;Not_Religious;5;Not Believe God;Not Believe Spirit;0,0;2000,0;10;10;7;7;7;8;NA;2;NA;1,0;595
2018;9,29500342231348;44;Not_Male;0;8;1;1;Not_Rel;3456;GenX: born >=1961 & b.< 1980;0;1;0;2;6,00;1;3;6,5;5;5;6;5;6,5;14,0000;3;5;5;3,00;35,00;5,00;3,50000000000000;3,25000000000000;6,75000000000000;5,50000000000000;Not_Religious;6;Believe God;Believe Spirit;0,0;100,0;9;7;7;7;5;5;5;7;NA;4,0;596
2018;9,14989733059548;57;Male;1;9;1;1;Not_Rel;3403;Gen Boombers: born >= 1946 & b.< 1961;0;3;0;2;8,00;1;2;4,5;3;3;6;5;6,0;20,0000;5;1;6;10,00;40,00;15,00;4,00000000000000;1,25000000000000;5,50000000000000;7,00000000000000;Not_Religious;7;Not Believe God;Believe Spirit;0,0;1000,0;8;8;10;6;3;6;7;3;NA;3,0;597
2018;8,80766598220397;29;Male;1;8;1;1;Not_Rel;3278;GenY: born >=1980 & b.< 1996;0;4;0;0;8,00;0;4;6,0;8;4;6;4;6,5;8,0000;6;2;5;6,00;60,00;4,00;5,50000000000000;4,75000000000000;2,75000000000000;3,75000000000000;Not_Religious;1;Not Believe God;Not Believe Spirit;0,0;0,0;10;9;10;10;5;9;6;5;NA;3,0;598
2018;8,87611225188227;49;Male;1;7;1;1;Christian;3303;GenX: born >=1961 & b.< 1980;0;1;2;2;8,00;1;5;7,0;4;5;5;5;6,0;2,0000;6;1;2;4,00;50,00;2,00;6,50000000000000;5,50000000000000;4,50000000000000;6,50000000000000;Religious;2;Believe God;Believe Spirit;0,0;0,0;10;7;9;6;4;6;6;2;NA;5,0;599
2018;8,89253935660506;27;Not_Male;0;NA;NA;NA;NA;3309;GenY: born >=1980 & b.< 1996;NA;NA;NA;1;8,00;NA;NA;5,0;5;6;7;NA;6,5;35,0000;5;5;1;3,00;40,00;3,00;5,25000000000000;4,75000000000000;5,25000000000000;4,25000000000000;NA;NA;NA;NA;0,0;NA;10;7;9;9;3;6;NA;7;NA;10,0;600
2018;8,81314168377823;58;Not_Male;0;3;1;1;Christian;3280;Gen Boombers: born >= 1946 & b.< 1961;0;1;2;0;7,00;1;5;6,5;2;7;7;1;6,5;20,0000;2;7;2;14,00;0,00;7,00;5,00000000000000;3,75000000000000;6,25000000000000;4,25000000000000;Religious;4;Believe God;Believe Spirit;0,0;0,0;10;10;10;2;2;2;NA;7;NA;0,0;601
2018;8,81587953456537;20;Not_Male;0;3;0;1;Not_Rel;3281;GenZ: born >= 1996;0;4;0;3;7,00;0;2;5,0;3;4;6;6;4,0;15,0000;2;4;4;2,00;0,00;3,00;5,50000000000000;3,50000000000000;6,75000000000000;3,75000000000000;Not_Religious;2;Not Believe God;Not Believe Spirit;0,0;100,0;2;3;9;2;2;3;3;4;NA;12,0;602
2018;9,86995208761122;74;Male;1;8;1;0;Not_Rel;3666;Gen_Silent: born< 1946;0;4;0;0;8,50;1;2;5,0;6;5;6;4;4,5;1,0000;5;3;4;1,00;0,00;1,00;3,75000000000000;3,75000000000000;3,50000000000000;5,00000000000000;Not_Religious;3;Not Believe God;Not Believe Spirit;0,0;260,0;8;7;7;5;6;5;NA;5;NA;1,0;603
2018;8,81314168377823;65;Not_Male;0;0;1;0;Not_Rel;3280;Gen Boombers: born >= 1946 & b.< 1961;0;3;0;0;8,00;1;NA;6,0;8;3;5;6;6,0;0,0000;5;4;3;12,00;0,00;5,00;4,00000000000000;3,50000000000000;4,75000000000000;4,25000000000000;Not_Religious;5;Not Believe God;Believe Spirit;0,0;300,0;9;8;10;9;7;7;NA;5;NA;0,0;604
2018;8,83778234086242;54;Not_Male;0;2;1;1;Not_Rel;3289;GenX: born >=1961 & b.< 1980;0;3;0;4;8,00;1;5;7,0;8;6;5;3;5,0;8,0000;2;4;6;0,00;40,00;7,00;6,50000000000000;4,75000000000000;6,00000000000000;6,75000000000000;Not_Religious;2;Not Believe God;Believe Spirit;0,0;40,0;8;2;7;6;3;4;7;7;NA;4,0;605
2018;8,95550992470910;46;Not_Male;0;9;1;1;Not_Rel;3332;GenX: born >=1961 & b.< 1980;0;3;0;2;7,00;1;4;7,0;4;6;7;6;6,5;10,0000;4;4;6;2,00;30,00;3,00;6,50000000000000;4,25000000000000;6,75000000000000;2,50000000000000;Not_Religious;2;Not Believe God;Believe Spirit;0,0;200,0;10;7;8;3;3;6;7;6;NA;4,0;606
